1583:30096,30008,30008,30008,30008,30008,30096,30096,30091,30085,30008,30072,30008,30008,30072,30008,30046,30004,30008,30060,30008,30072,30096,30008,30054,30085,30008,30008,30096,30008,30045,30045,30047,30008,30045,30096,30096,30008,30096,30008,30060,30008,30082,30053,30096,30008,30008,30008,30008,30008
1584:30040,30052,30067,30081,30040,30040,30040,30040,30040,30047,30035,30021,30047,30040,30069,30035,30052,30040,30053,30047,30028,30040,30035,30078,30047,30040,30040,30081,30047,30040,30040,30028,30052,30097,30099,30040,30028,30047,30025,30040,30040,30010,30028,30047,30047,30078,30047,30047,30052,30040
1587:30082,30077,30077,30073,30055,30077,30077,30030,30073,30073,30073,30031,30077,30031,30031,30077,30084,30077,30055,30064,30090,30027,30077,30066,30038,30077,30090,30077,30077,30077,30055,30077,30077,30073,30022,30031,30077,30000,30059,30048,30077,30077,30077,30031,30073,30077,30073,30077,30077,30073
1588:30048,30015,30098,30098,30015,30015,30046,30015,30098,30015,30098,30098,30070,30098,30039,30098,30098,30015,30098,30098,30015,30098,30077,30070,30097,30015,30095,30073,30098,30095,30098,30053,30072,30000,30098,30014,30015,30093,30002,30070,30015,30095,30098,30098,30004,30090,30098,30042,30037,30098
1592:30069,30069,30063,30004,30069,30069,30063,30055,30069,30063,30062,30022,30010,30063,30036,30069,30095,30069,30009,30069,30072,30057,30098,30063,30086,30069,30093,30064,30069,30010,30036,30069,30069,30033,30060,30091,30069,30098,30069,30010,30060,30063,30069,30062,30069,30036,30069,30091,30069,30060
1593:30079,30079,30079,30029,30097,30025,30068,30068,30085,30025,30046,30079,30043,30080,30079,30022,30029,30068,30073,30079,30079,30079,30073,30029,30044,30079,30032,30057,30073,30079,30079,30079,30044,30079,30085,30086,30079,30073,30079,30079,30049,30075,30079,30073,30079,30029,30029,30079,30079,30098
1595:30040,30093,30088,30002,30086,30007,30093,30093,30093,30015,30086,30023,30093,30007,30047,30086,30093,30093,30052,30006,30085,30093,30089,30085,30086,30093,30093,30007,30086,30086,30093,30081,30090,30007,30081,30093,30039,30093,30060,30093,30085,30093,30093,30031,30093,30093,30007,30095,30073,30023
1596:30003,30003,30003,30072,30003,30080,30003,30003,30056,30003,30003,30063,30003,30005,30063,30003,30003,30003,30003,30053,30003,30003,30073,30003,30003,30063,30056,30003,30070,30073,30063,30089,30003,30079,30003,30063,30056,30063,30051,30003,30079,30076,30003,30063,30067,30013,30029,30083,30032,30038
1599:30041,30041,30080,30080,30045,30080,30053,30080,30041,30080,30041,30011,30010,30080,30078,30080,30011,30041,30080,30053,30080,30080,30041,30080,30080,30078,30080,30080,30080,30080,30057,30041,30011,30072,30009,30078,30080,30080,30048,30010,30080,30080,30080,30000,30080,30041,30011,30041,30080,30080
1601:30099,30093,30099,30093,30044,30093,30056,30093,30056,30033,30069,30099,30099,30093,30044,30099,30093,30093,30093,30093,30093,30030,30010,30049,30093,30093,30093,30029,30093,30063,30093,30078,30093,30056,30093,30093,30099,30099,30083,30008,30072,30025,30099,30093,30082,30093,30093,30093,30056,30093
1603:30041,30034,30009,30088,30009,30088,30009,30009,30048,30050,30009,30009,30089,30050,30009,30009,30008,30009,30009,30049,30009,30009,30009,30009,30009,30046,30037,30009,30031,30009,30048,30028,30009,30009,30089,30009,30089,30031,30019,30009,30009,30009,30037,30009,30089,30009,30050,30089,30038,30009
1604:30069,30073,30032,30046,30032,30084,30046,30089,30079,30003,30012,30069,30046,30085,30046,30046,30034,30008,30039,30062,30062,30038,30046,30062,30046,30046,30077,30007,30061,30045,30039,30046,30048,30004,30046,30046,30046,30007,30046,30039,30007,30046,30062,30008,30007,30062,30049,30034,30054,30046
1606:30033,30033,30040,30069,30033,30033,30087,30033,30086,30033,30033,30033,30069,30033,30058,30095,30024,30068,30033,30033,30069,30033,30003,30087,30069,30018,30068,30033,30033,30033,30042,30069,30033,30033,30068,30033,30033,30033,30069,30033,30042,30033,30068,30033,30033,30033,30033,30071,30068,30063
1607:30054,30054,30054,30068,30054,30035,30040,30054,30080,30068,30027,30054,30027,30054,30068,30054,30054,30004,30058,30054,30054,30017,30027,30066,30085,30068,30004,30027,30087,30004,30051,30027,30039,30054,30077,30051,30054,30054,30039,30054,30027,30027,30027,30068,30068,30054,30089,30054,30077,30054
1611:30046,30046,30065,30087,30090,30082,30082,30007,30007,30082,30082,30082,30082,30082,30082,30038,30007,30073,30082,30082,30082,30007,30082,30082,30007,30082,30007,30082,30007,30090,30082,30007,30082,30065,30007,30082,30090,30082,30007,30007,30082,30073,30089,30082,30082,30007,30007,30082,30020,30082
1612:30016,30027,30061,30015,30008,30081,30081,30071,30016,30027,30066,30066,30004,30016,30055,30044,30010,30048,30066,30027,30016,30066,30066,30066,30066,30024,30016,30081,30041,30016,30066,30065,30066,30066,30016,30066,30066,30023,30015,30016,30081,30066,30081,30048,30066,30066,30066,30066,30016,30066
1613:30082,30028,30037,30099,30028,30037,30099,30052,30037,30099,30037,30018,30037,30037,30028,30015,30009,30004,30037,30028,30037,30099,30099,30037,30099,30099,30028,30079,30099,30020,30099,30095,30037,30099,30028,30009,30099,30009,30020,30099,30099,30099,30099,30099,30037,30043,30028,30034,30099,30099
1614:30057,30087,30020,30009,30019,30019,30022,30055,30019,30055,30048,30019,30009,30009,30046,30019,30055,30019,30019,30046,30019,30021,30019,30019,30000,30055,30055,30019,30019,30019,30000,30009,30019,30019,30000,30009,30019,30055,30029,30010,30009,30019,30010,30071,30099,30019,30019,30063,30019,30063
1619:30085,30091,30091,30045,30091,30034,30045,30045,30095,30069,30091,30045,30045,30033,30045,30006,30045,30045,30091,30091,30011,30045,30045,30062,30045,30047,30045,30091,30053,30062,30045,30045,30098,30096,30045,30045,30045,30045,30014,30014,30023,30014,30045,30045,30045,30045,30062,30045,30045,30091
1621:30065,30087,30074,30043,30096,30090,30065,30065,30051,30079,30096,30051,30087,30087,30096,30096,30023,30065,30096,30065,30065,30009,30065,30051,30079,30079,30065,30075,30079,30087,30065,30065,30065,30075,30065,30096,30065,30065,30058,30096,30023,30046,30039,30065,30087,30087,30096,30087,30065,30065
1625:30025,30007,30058,30021,30027,30007,30021,30007,30011,30027,30058,30011,30011,30007,30011,30007,30007,30061,30007,30007,30042,30007,30011,30007,30042,30007,30021,30007,30059,30057,30023,30007,30047,30007,30007,30011,30045,30023,30025,30007,30021,30059,30007,30007,30057,30007,30011,30049,30007,30025
1626:30039,30087,30039,30039,30077,30083,30046,30039,30039,30039,30085,30013,30023,30096,30039,30039,30039,30040,30086,30086,30087,30059,30070,30039,30086,30086,30027,30086,30086,30039,30039,30039,30083,30039,30086,30086,30039,30077,30039,30086,30039,30039,30083,30023,30086,30086,30077,30091,30087,30039
1627:30047,30047,30047,30047,30047,30079,30047,30057,30057,30057,30047,30084,30057,30047,30023,30023,30047,30023,30047,30047,30047,30047,30037,30024,30047,30057,30018,30010,30047,30093,30082,30047,30047,30010,30010,30043,30010,30057,30089,30079,30047,30023,30064,30057,30024,30047,30057,30024,30047,30047
1632:30005,30062,30016,30062,30030,30011,30043,30027,30062,30043,30062,30062,30012,30073,30073,30062,30062,30062,30062,30043,30062,30062,30062,30062,30061,30062,30073,30026,30043,30039,30062,30062,30043,30062,30073,30073,30062,30062,30043,30062,30062,30039,30073,30062,30035,30011,30061,30028,30062,30012
1633:30093,30093,30044,30044,30093,30073,30093,30093,30093,30094,30018,30093,30073,30087,30093,30094,30004,30012,30093,30073,30042,30086,30093,30017,30094,30092,30018,30093,30093,30093,30094,30093,30012,30018,30017,30012,30012,30093,30093,30094,30010,30073,30093,30092,30017,30056,30094,30093,30093,30093
1634:30063,30063,30063,30011,30063,30063,30078,30081,30011,30011,30063,30063,30089,30062,30038,30072,30006,30063,30063,30083,30063,30063,30076,30011,30063,30063,30063,30063,30037,30063,30063,30077,30063,30011,30038,30077,30063,30063,30063,30063,30063,30063,30078,30011,30073,30038,30083,30066,30063,30063
1639:30044,30040,30040,30040,30040,30009,30040,30040,30054,30054,30040,30040,30040,30054,30054,30040,30047,30047,30054,30040,30047,30009,30054,30054,30054,30094,30040,30001,30053,30029,30040,30038,30047,30054,30058,30075,30060,30040,30008,30009,30075,30006,30040,30054,30047,30040,30009,30040,30058,30058
1641:30089,30074,30074,30074,30037,30074,30037,30029,30041,30022,30005,30079,30074,30037,30074,30029,30015,30037,30089,30074,30074,30095,30031,30074,30018,30089,30089,30041,30074,30074,30089,30034,30037,30029,30018,30074,30046,30074,30028,30003,30074,30089,30074,30029,30089,30016,30060,30074,30018,30074
1643:30065,30065,30094,30096,30006,30070,30070,30099,30030,30008,30096,30020,30084,30008,30008,30094,30008,30017,30094,30042,30070,30066,30070,30065,30008,30070,30070,30070,30065,30008,30070,30072,30070,30043,30097,30070,30070,30070,30070,30070,30070,30070,30064,30065,30070,30088,30070,30070,30049,30070
1645:30098,30098,30096,30035,30062,30043,30000,30015,30001,30001,30031,30017,30098,30089,30001,30031,30000,30031,30019,30000,30098,30053,30098,30098,30098,30098,30098,30012,30098,30022,30000,30001,30098,30089,30098,30098,30000,30098,30089,30098,30017,30098,30067,30098,30000,30089,30043,30000,30006,30061
1646:30069,30003,30046,30019,30003,30069,30069,30069,30069,30003,30009,30026,30069,30003,30015,30050,30030,30069,30026,30086,30069,30003,30047,30075,30046,30069,30069,30069,30061,30069,30046,30026,30069,30045,30069,30088,30069,30069,30069,30030,30069,30069,30025,30003,30015,30089,30003,30069,30052,30019
1647:30089,30096,30096,30016,30069,30006,30096,30089,30089,30027,30089,30089,30065,30089,30004,30089,30076,30096,30096,30067,30096,30019,30076,30089,30085,30019,30096,30089,30089,30089,30019,30093,30067,30029,30023,30085,30096,30096,30051,30076,30096,30089,30059,30089,30089,30089,30019,30096,30089,30089
1648:30044,30001,30004,30064,30004,30009,30092,30002,30044,30064,30004,30064,30064,30044,30028,30003,30004,30064,30064,30004,30038,30004,30009,30004,30034,30009,30064,30004,30000,30002,30077,30009,30004,30004,30064,30002,30002,30044,30009,30044,30004,30004,30004,30039,30004,30009,30004,30064,30004,30089
1651:30076,30070,30076,30057,30041,30049,30022,30070,30082,30051,30015,30076,30076,30076,30076,30076,30070,30077,30070,30065,30076,30015,30076,30076,30076,30057,30041,30076,30015,30070,30087,30070,30070,30015,30088,30017,30070,30070,30070,30031,30015,30070,30076,30076,30070,30092,30041,30076,30076,30076
1653:30007,30007,30013,30013,30007,30008,30079,30007,30037,30007,30013,30007,30054,30007,30007,30013,30053,30007,30007,30012,30064,30004,30013,30058,30007,30007,30007,30077,30007,30007,30055,30013,30007,30053,30013,30007,30013,30013,30031,30013,30036,30012,30007,30007,30007,30007,30058,30013,30057,30007
1655:30006,30031,30050,30006,30094,30070,30094,30006,30050,30006,30094,30031,30047,30050,30094,30032,30031,30006,30006,30006,30006,30032,30069,30035,30006,30093,30006,30076,30031,30031,30006,30031,30060,30031,30006,30078,30076,30094,30006,30006,30031,30023,30035,30006,30031,30006,30091,30016,30031,30031
1656:30090,30090,30089,30015,30090,30093,30015,30076,30090,30090,30033,30090,30083,30053,30090,30006,30090,30090,30090,30090,30093,30093,30025,30090,30033,30093,30090,30065,30090,30090,30040,30003,30015,30025,30090,30040,30025,30090,30090,30010,30061,30090,30021,30093,30090,30090,30091,30090,30090,30037
1657:30003,30059,30037,30066,30092,30003,30047,30074,30092,30003,30003,30003,30092,30003,30016,30003,30003,30003,30085,30030,30003,30088,30006,30030,30003,30022,30092,30005,30003,30017,30003,30047,30004,30030,30045,30021,30003,30043,30003,30030,30088,30003,30003,30003,30003,30048,30005,30047,30016,30028
1658:30071,30071,30005,30094,30071,30081,30005,30057,30071,30094,30071,30071,30071,30005,30071,30071,30055,30071,30038,30005,30071,30086,30075,30094,30094,30094,30035,30031,30094,30071,30071,30071,30082,30071,30005,30057,30062,30094,30094,30005,30071,30071,30094,30035,30021,30020,30027,30071,30057,30071
1659:30094,30047,30017,30047,30095,30067,30047,30017,30017,30047,30003,30017,30047,30035,30047,30035,30094,30006,30047,30047,30095,30024,30047,30017,30087,30047,30095,30047,30047,30047,30074,30012,30095,30045,30047,30053,30053,30047,30047,30047,30041,30035,30095,30095,30005,30053,30017,30047,30047,30017
1660:30021,30012,30002,30012,30012,30012,30095,30010,30012,30012,30021,30032,30055,30036,30012,30012,30012,30012,30055,30008,30002,30012,30012,30012,30086,30002,30071,30012,30012,30059,30012,30002,30089,30012,30002,30055,30009,30012,30012,30071,30055,30012,30021,30012,30042,30037,30002,30012,30012,30002
1663:30022,30055,30055,30055,30069,30064,30093,30073,30055,30055,30064,30069,30064,30039,30064,30069,30048,30048,30064,30069,30083,30064,30064,30064,30058,30064,30064,30064,30055,30064,30024,30064,30055,30064,30055,30055,30055,30064,30069,30055,30013,30064,30032,30064,30064,30084,30064,30055,30048,30048
1668:30050,30005,30071,30013,30013,30077,30013,30021,30013,30051,30050,30013,30052,30021,30013,30013,30013,30013,30005,30013,30005,30002,30054,30005,30013,30013,30021,30013,30015,30013,30013,30013,30013,30005,30013,30013,30005,30021,30013,30005,30065,30013,30005,30013,30010,30017,30005,30021,30013,30013
1669:30032,30004,30054,30007,30027,30006,30027,30054,30065,30054,30054,30054,30027,30086,30004,30020,30054,30054,30024,30007,30064,30032,30032,30054,30054,30032,30027,30042,30064,30054,30027,30042,30054,30037,30054,30027,30054,30098,30054,30064,30058,30019,30054,30093,30054,30054,30055,30064,30054,30027
1671:30046,30091,30046,30083,30086,30083,30045,30076,30083,30038,30083,30083,30022,30083,30083,30083,30083,30083,30083,30083,30096,30019,30083,30083,30046,30083,30003,30003,30083,30083,30011,30069,30076,30003,30083,30080,30003,30083,30021,30091,30083,30083,30083,30083,30083,30003,30046,30003,30076,30083
1675:30024,30035,30024,30024,30024,30052,30024,30083,30035,30024,30075,30035,30024,30083,30035,30035,30083,30024,30024,30036,30024,30024,30000,30025,30036,30012,30022,30035,30024,30091,30024,30024,30036,30083,30060,30024,30035,30024,30033,30083,30024,30035,30024,30056,30024,30024,30024,30001,30083,30083
1677:30060,30079,30067,30067,30060,30067,30067,30067,30038,30067,30067,30051,30054,30067,30060,30067,30003,30067,30016,30067,30067,30067,30067,30005,30067,30005,30092,30067,30067,30067,30067,30005,30070,30067,30067,30067,30005,30051,30067,30021,30022,30067,30067,30085,30005,30038,30051,30087,30067,30044
1680:30053,30018,30011,30005,30055,30018,30068,30060,30018,30021,30053,30053,30053,30009,30053,30018,30053,30021,30000,30093,30081,30053,30046,30079,30053,30053,30011,30004,30053,30053,30018,30073,30019,30004,30067,30053,30053,30018,30053,30009,30080,30053,30053,30004,30053,30053,30050,30053,30009,30050
1682:30023,30099,30004,30029,30091,30026,30029,30078,30026,30078,30029,30026,30078,30078,30014,30054,30029,30078,30026,30026,30026,30026,30025,30026,30026,30050,30026,30026,30026,30026,30026,30026,30026,30025,30026,30026,30078,30014,30054,30026,30078,30029,30096,30025,30026,30026,30078,30078,30026,30053
1683:30045,30073,30045,30065,30045,30045,30045,30093,30007,30002,30025,30045,30052,30012,30045,30045,30072,30045,30080,30097,30068,30013,30080,30052,30045,30052,30045,30087,30013,30067,30007,30045,30087,30065,30045,30045,30079,30007,30089,30045,30067,30073,30067,30045,30065,30067,30067,30052,30061,30067
1688:30096,30004,30045,30068,30022,30096,30096,30068,30096,30022,30023,30096,30058,30036,30096,30053,30022,30096,30068,30068,30096,30004,30090,30096,30096,30027,30096,30022,30096,30096,30068,30096,30068,30051,30096,30068,30096,30096,30045,30035,30096,30096,30045,30096,30036,30096,30068,30091,30092,30096
1691:30043,30066,30008,30043,30023,30043,30059,30062,30043,30068,30043,30010,30093,30043,30094,30043,30059,30088,30059,30043,30094,30005,30043,30049,30043,30043,30043,30043,30033,30043,30013,30059,30043,30062,30014,30057,30043,30001,30001,30043,30001,30059,30019,30043,30043,30052,30043,30067,30005,30082
1693:30071,30035,30015,30035,30035,30023,30029,30035,30044,30035,30035,30050,30035,30019,30015,30035,30035,30035,30076,30050,30034,30044,30010,30067,30050,30035,30045,30035,30034,30034,30034,30035,30019,30035,30035,30012,30035,30035,30035,30035,30002,30083,30007,30034,30032,30010,30035,30034,30079,30018
1695:30050,30032,30013,30013,30013,30013,30026,30021,30013,30010,30024,30013,30063,30013,30032,30062,30032,30013,30008,30062,30013,30085,30063,30013,30013,30013,30013,30013,30013,30013,30072,30013,30013,30085,30010,30013,30032,30013,30050,30003,30013,30006,30085,30013,30013,30013,30037,30006,30006,30006
1696:30070,30070,30070,30007,30070,30063,30055,30007,30070,30070,30007,30007,30097,30055,30026,30055,30070,30097,30097,30026,30055,30023,30070,30026,30055,30070,30023,30063,30070,30044,30070,30056,30018,30055,30056,30007,30053,30097,30007,30037,30023,30007,30010,30007,30042,30007,30070,30070,30084,30070
1697:30064,30093,30093,30000,30093,30000,30093,30099,30056,30093,30093,30069,30050,30000,30093,30083,30023,30000,30097,30000,30083,30093,30093,30000,30000,30000,30083,30083,30056,30093,30000,30018,30000,30000,30021,30005,30056,30087,30004,30056,30000,30000,30000,30089,30093,30000,30097,30083,30093,30093
1698:30027,30078,30070,30027,30027,30027,30027,30093,30027,30027,30027,30027,30027,30027,30090,30076,30070,30027,30027,30027,30027,30027,30078,30027,30027,30023,30093,30078,30027,30027,30027,30027,30003,30027,30066,30082,30048,30027,30027,30070,30027,30043,30070,30078,30027,30027,30027,30082,30093,30070
1701:30035,30035,30097,30036,30035,30035,30097,30035,30097,30050,30038,30035,30097,30097,30097,30097,30097,30097,30080,30035,30035,30097,30035,30038,30099,30003,30088,30036,30075,30097,30097,30036,30097,30097,30097,30036,30036,30097,30035,30077,30035,30080,30019,30087,30097,30097,30097,30080,30002,30097
1702:30037,30003,30068,30025,30068,30098,30098,30098,30068,30068,30025,30011,30068,30088,30049,30068,30025,30048,30068,30068,30068,30011,30068,30068,30068,30068,30044,30068,30068,30098,30084,30048,30025,30088,30068,30068,30068,30048,30084,30068,30025,30068,30098,30097,30054,30098,30048,30068,30068,30068
1704:30088,30000,30005,30083,30014,30019,30088,30088,30088,30014,30081,30088,30088,30068,30088,30081,30045,30081,30088,30014,30089,30088,30088,30081,30088,30081,30081,30002,30061,30088,30061,30088,30088,30088,30088,30088,30088,30046,30014,30014,30088,30005,30088,30037,30088,30088,30088,30008,30061,30045
1705:30007,30075,30001,30077,30001,30077,30001,30053,30062,30077,30020,30001,30001,30001,30001,30056,30001,30056,30060,30077,30001,30085,30077,30075,30077,30042,30077,30075,30004,30001,30092,30001,30000,30062,30001,30001,30001,30099,30007,30053,30001,30004,30039,30001,30091,30077,30080,30001,30001,30077
1706:30047,30063,30007,30067,30007,30047,30047,30021,30015,30015,30047,30047,30029,30047,30096,30047,30070,30036,30015,30096,30024,30096,30047,30047,30047,30047,30096,30070,30047,30047,30096,30011,30036,30047,30067,30047,30075,30047,30047,30047,30016,30097,30047,30047,30096,30036,30024,30047,30047,30047
1707:30026,30079,30033,30026,30079,30026,30033,30026,30026,30026,30042,30026,30025,30029,30026,30026,30092,30026,30026,30026,30026,30093,30079,30026,30046,30033,30026,30026,30026,30006,30079,30009,30079,30079,30007,30026,30007,30079,30033,30026,30088,30032,30004,30069,30019,30026,30033,30092,30083,30026
1708:30029,30091,30029,30023,30029,30029,30029,30044,30029,30029,30049,30063,30091,30053,30071,30029,30029,30029,30029,30026,30091,30029,30049,30029,30066,30029,30029,30029,30029,30029,30073,30044,30029,30044,30029,30044,30029,30079,30012,30029,30029,30029,30066,30063,30063,30029,30049,30044,30073,30044
1709:30019,30093,30003,30003,30066,30085,30019,30089,30019,30089,30089,30074,30089,30089,30019,30038,30007,30036,30089,30003,30089,30074,30019,30089,30089,30049,30089,30089,30049,30089,30036,30005,30089,30064,30089,30074,30074,30016,30036,30089,30089,30001,30074,30089,30089,30066,30089,30033,30089,30089
1712:30080,30080,30080,30080,30080,30080,30099,30080,30079,30005,30080,30005,30092,30056,30080,30080,30080,30080,30040,30080,30000,30080,30000,30080,30038,30092,30073,30080,30005,30080,30073,30080,30080,30080,30080,30080,30091,30000,30022,30065,30000,30000,30080,30073,30004,30004,30080,30080,30080,30071
1713:30076,30065,30015,30015,30027,30057,30051,30098,30015,30050,30050,30015,30015,30051,30065,30051,30065,30057,30015,30050,30051,30057,30057,30051,30069,30018,30098,30098,30098,30051,30059,30015,30098,30051,30051,30051,30051,30051,30069,30098,30054,30057,30050,30027,30084,30076,30051,30015,30051,30051
1714:30045,30025,30068,30021,30025,30071,30071,30071,30013,30055,30025,30050,30071,30071,30025,30025,30006,30086,30071,30062,30086,30071,30071,30039,30057,30014,30009,30013,30073,30071,30025,30007,30052,30071,30071,30048,30025,30071,30018,30025,30071,30013,30086,30025,30055,30071,30071,30071,30056,30071
1718:30037,30046,30023,30009,30018,30010,30022,30022,30096,30015,30001,30018,30022,30022,30022,30000,30078,30022,30056,30068,30037,30022,30022,30023,30006,30022,30022,30022,30023,30022,30022,30022,30022,30023,30022,30018,30023,30022,30015,30022,30023,30022,30022,30022,30050,30000,30022,30022,30022,30023
1719:30028,30031,30028,30057,30023,30028,30087,30031,30022,30031,30096,30001,30057,30093,30057,30031,30031,30057,30044,30031,30061,30087,30031,30087,30081,30028,30028,30001,30031,30057,30057,30079,30031,30081,30072,30031,30031,30031,30031,30031,30028,30031,30028,30015,30031,30066,30031,30028,30066,30023
1720:30042,30084,30042,30038,30043,30042,30093,30042,30042,30042,30042,30042,30046,30042,30043,30085,30042,30043,30044,30042,30043,30044,30063,30042,30044,30044,30043,30080,30043,30043,30042,30022,30043,30081,30079,30089,30079,30043,30043,30042,30042,30038,30042,30062,30042,30042,30063,30018,30043,30042
1721:30046,30062,30046,30046,30037,30046,30042,30024,30046,30046,30030,30040,30076,30031,30082,30024,30024,30062,30024,30024,30046,30046,30000,30042,30046,30056,30043,30043,30027,30056,30046,30065,30043,30056,30042,30056,30046,30034,30046,30024,30024,30046,30046,30046,30046,30046,30024,30042,30054,30046
1728:30092,30081,30081,30060,30081,30081,30081,30081,30023,30081,30081,30081,30081,30081,30087,30081,30081,30023,30023,30081,30087,30000,30081,30088,30081,30023,30087,30081,30081,30081,30023,30081,30081,30081,30023,30023,30081,30060,30081,30092,30064,30072,30000,30081,30089,30088,30081,30094,30081,30064
1730:30073,30073,30029,30073,30073,30004,30044,30073,30022,30073,30022,30073,30086,30096,30022,30091,30091,30078,30004,30035,30073,30080,30073,30073,30073,30069,30044,30069,30029,30073,30073,30073,30073,30059,30073,30056,30060,30073,30073,30029,30073,30073,30073,30022,30006,30073,30006,30029,30073,30073
1731:30065,30065,30065,30084,30065,30065,30052,30065,30002,30065,30065,30053,30065,30065,30065,30039,30053,30064,30053,30065,30065,30053,30065,30053,30065,30096,30065,30065,30065,30052,30065,30065,30039,30065,30065,30065,30065,30065,30000,30052,30065,30010,30065,30065,30096,30052,30069,30065,30053,30053
1735:30021,30037,30021,30021,30021,30061,30092,30021,30094,30021,30019,30076,30021,30004,30092,30092,30021,30021,30037,30092,30019,30041,30092,30021,30021,30077,30050,30021,30088,30021,30021,30021,30008,30050,30092,30013,30021,30021,30030,30021,30069,30021,30021,30092,30021,30021,30037,30021,30087,30069
1736:30076,30090,30056,30078,30090,30078,30078,30078,30090,30056,30078,30065,30078,30035,30078,30046,30018,30020,30056,30078,30078,30023,30090,30078,30086,30078,30076,30078,30078,30090,30078,30078,30035,30090,30078,30078,30076,30076,30078,30078,30024,30014,30090,30078,30062,30034,30078,30018,30078,30090
1737:30087,30017,30086,30021,30086,30098,30061,30094,30099,30099,30050,30086,30099,30086,30086,30087,30086,30017,30086,30004,30028,30086,30086,30099,30011,30086,30017,30081,30099,30086,30086,30086,30017,30017,30086,30017,30017,30028,30086,30086,30017,30005,30099,30017,30086,30011,30081,30045,30086,30086
1738:30055,30055,30033,30055,30055,30055,30055,30000,30018,30064,30018,30064,30013,30009,30087,30009,30049,30003,30009,30027,30049,30087,30019,30087,30055,30064,30087,30055,30055,30055,30052,30062,30055,30027,30064,30030,30055,30055,30055,30055,30056,30087,30079,30055,30087,30087,30055,30087,30055,30020
1740:30080,30028,30084,30084,30066,30084,30085,30084,30001,30084,30089,30092,30022,30092,30084,30028,30085,30084,30080,30084,30084,30050,30027,30001,30028,30056,30053,30028,30056,30092,30084,30085,30092,30084,30040,30084,30084,30084,30066,30089,30098,30071,30080,30092,30047,30084,30084,30092,30084,30084
1741:30055,30055,30026,30030,30030,30095,30036,30030,30055,30030,30095,30055,30095,30079,30055,30095,30029,30028,30030,30030,30030,30030,30052,30030,30030,30030,30095,30019,30030,30030,30030,30055,30030,30011,30030,30055,30030,30028,30029,30055,30030,30030,30014,30055,30030,30030,30030,30094,30055,30023
1742:30069,30001,30004,30034,30042,30042,30042,30042,30042,30006,30083,30042,30042,30042,30042,30006,30083,30081,30042,30042,30024,30083,30042,30019,30024,30006,30046,30024,30042,30042,30043,30029,30042,30050,30024,30042,30024,30037,30024,30042,30042,30082,30042,30083,30042,30024,30042,30042,30024,30042
1744:30040,30046,30060,30042,30040,30040,30040,30054,30040,30046,30040,30040,30093,30029,30075,30093,30042,30042,30040,30096,30046,30038,30040,30040,30040,30040,30040,30093,30040,30042,30040,30005,30040,30091,30065,30040,30040,30096,30042,30042,30016,30040,30030,30042,30042,30040,30042,30040,30042,30012
1745:30067,30067,30067,30047,30067,30067,30067,30091,30033,30067,30096,30029,30025,30047,30010,30096,30096,30069,30039,30096,30067,30092,30080,30067,30067,30067,30096,30067,30000,30067,30067,30067,30067,30067,30099,30096,30067,30066,30047,30047,30067,30096,30047,30027,30066,30095,30067,30096,30027,30067
1748:30086,30087,30008,30010,30056,30047,30070,30051,30082,30008,30002,30056,30003,30046,30056,30051,30056,30056,30056,30024,30046,30056,30008,30056,30046,30079,30056,30071,30056,30075,30076,30075,30056,30048,30084,30051,30042,30051,30056,30056,30056,30056,30056,30056,30046,30056,30051,30056,30056,30024
1749:30082,30082,30082,30082,30044,30027,30088,30082,30088,30084,30062,30082,30014,30010,30082,30082,30088,30010,30035,30088,30010,30082,30082,30082,30020,30052,30082,30082,30082,30075,30082,30082,30082,30088,30082,30088,30091,30010,30035,30082,30082,30082,30089,30082,30082,30082,30095,30038,30041,30010
1750:30066,30086,30066,30084,30037,30084,30066,30066,30061,30001,30066,30039,30084,30066,30066,30012,30066,30066,30066,30036,30066,30066,30036,30084,30038,30084,30071,30084,30084,30077,30000,30084,30086,30066,30061,30066,30057,30066,30082,30066,30066,30066,30077,30066,30066,30066,30036,30036,30066,30069
1751:30012,30038,30038,30038,30038,30086,30024,30024,30088,30029,30038,30024,30026,30035,30038,30038,30038,30084,30038,30038,30038,30024,30094,30038,30012,30086,30029,30052,30088,30006,30024,30038,30012,30012,30038,30012,30038,30088,30038,30038,30038,30095,30024,30088,30038,30024,30038,30024,30038,30006
1753:30014,30087,30087,30054,30087,30072,30015,30087,30022,30015,30087,30054,30087,30072,30087,30087,30018,30083,30087,30087,30096,30050,30071,30087,30054,30004,30087,30054,30050,30054,30087,30087,30051,30060,30087,30087,30087,30050,30054,30054,30054,30087,30087,30009,30087,30087,30087,30087,30014,30087
1756:30037,30068,30039,30039,30086,30020,30039,30039,30039,30039,30086,30068,30039,30033,30003,30039,30039,30003,30014,30039,30039,30039,30020,30057,30039,30068,30039,30039,30074,30039,30020,30039,30039,30014,30039,30039,30068,30039,30039,30039,30039,30039,30039,30018,30039,30039,30014,30020,30039,30039
1760:30085,30015,30072,30078,30034,30087,30085,30085,30085,30085,30031,30085,30006,30059,30031,30041,30085,30085,30085,30050,30085,30085,30041,30021,30085,30085,30085,30031,30078,30050,30044,30085,30031,30085,30031,30006,30085,30050,30041,30085,30031,30085,30036,30085,30049,30085,30098,30085,30085,30015
